age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
1,7,267012,2,0,3,3,0,1,0,0,2,0,0
2,7,191856,2,2,8,3,0,0,0,0,1,0,0
4,7,80445,3,1,1,2,0,1,0,0,1,0,0
2,7,379798,2,1,3,2,0,1,0,0,1,0,1
2,6,168387,4,1,5,2,0,1,0,0,2,0,0
0,7,301948,1,0,12,1,0,1,1,0,0,0,0
2,7,274809,1,2,8,5,0,0,0,0,2,0,0
4,7,233193,1,2,8,3,0,0,0,0,1,0,0
2,7,299635,4,1,4,2,0,1,0,1,2,0,1
0,7,236396,0,0,6,3,0,1,0,0,1,0,0
1,7,688355,1,0,8,5,4,0,0,0,1,0,0
2,2,37019,1,0,9,3,0,1,0,0,2,0,0
2,7,148015,3,1,5,0,4,0,1,0,1,0,1
3,7,122975,1,1,7,0,4,0,0,0,1,1,0
4,5,349795,3,1,12,2,0,1,0,0,1,0,0
3,7,229846,2,2,2,3,0,0,0,0,1,0,0
3,7,108945,2,2,5,5,0,0,0,0,1,0,0
1,7,237498,1,0,2,1,0,1,0,0,1,0,0
4,7,188872,0,2,10,5,0,1,1,0,1,0,0
2,7,324019,2,0,8,3,0,0,0,0,1,0,0
2,7,82488,2,2,3,5,1,0,0,0,1,0,0
4,7,206964,2,1,3,2,0,1,0,0,1,0,1
1,7,37088,2,0,2,3,0,1,0,0,1,0,0
1,7,152540,1,0,8,3,0,0,0,0,1,0,0
5,7,143554,2,2,8,3,0,0,0,0,1,0,0
1,7,126242,2,1,2,0,0,0,0,0,1,0,0
1,7,127185,0,0,7,3,0,0,0,0,1,0,0
1,7,164018,3,1,3,2,0,1,1,0,2,0,0
1,7,210184,0,2,1,1,0,1,0,0,1,0,0
2,7,117528,2,1,5,0,0,0,0,0,1,0,1
3,7,124973,2,1,4,2,0,1,1,0,2,0,1
1,7,182117,2,0,2,1,0,1,0,0,2,0,0
3,7,220049,1,1,3,2,4,1,0,0,1,0,1
2,3,247975,2,0,1,3,1,1,0,0,1,0,0
4,7,50164,4,1,4,2,0,1,0,0,2,0,1
1,5,123160,4,2,5,3,1,0,0,0,0,1,0
3,2,219962,3,1,7,2,0,1,1,0,1,0,1
4,7,79324,1,1,1,2,0,1,0,0,1,0,1
3,7,129100,0,2,2,5,4,0,0,0,2,0,0
2,7,210275,1,2,10,5,4,0,0,0,1,0,0
3,7,189462,2,1,1,2,0,1,1,0,1,0,1
1,7,171114,2,2,8,5,0,0,0,0,1,0,0
1,7,201799,1,0,3,1,0,0,0,0,1,0,0
2,7,200426,1,1,5,0,0,0,0,0,0,0,0
0,7,24395,2,0,5,5,0,0,0,0,0,0,0
3,7,191149,1,2,4,3,0,0,0,0,1,0,0
2,6,34173,1,1,2,0,0,0,0,0,1,0,0
1,7,350979,1,1,1,2,1,1,0,0,1,1,0
3,7,147314,1,1,3,2,2,1,0,0,2,0,0
2,7,136081,4,1,5,2,0,1,0,0,2,0,1
6,7,232894,0,1,5,2,4,1,0,0,1,0,0
3,3,373403,1,1,9,2,0,1,0,0,2,0,0
0,7,120601,1,0,10,1,4,1,0,0,1,0,0
2,7,130926,3,2,8,3,0,0,1,0,1,0,0
2,4,72338,2,0,5,4,1,1,0,0,1,0,0
1,7,129624,3,1,4,2,0,1,0,0,1,0,1
1,5,328697,2,2,12,4,0,1,0,0,2,0,0
2,7,191196,4,0,4,3,0,1,0,0,1,0,0
0,7,191117,0,0,5,1,0,1,0,0,1,0,0
3,7,110243,3,1,4,2,0,1,0,0,2,0,1
0,7,181580,0,0,2,1,0,0,0,0,0,0,0
1,7,89030,1,0,3,5,0,0,0,0,1,0,0
3,7,345493,4,1,5,2,1,1,1,0,2,1,1
1,3,277700,2,2,6,1,0,1,0,0,2,0,0
4,7,198478,0,1,5,2,0,1,0,0,1,0,0
1,7,250679,1,0,1,3,0,1,0,0,1,0,0
3,7,168837,2,1,8,0,0,0,0,0,1,1,1
1,7,142675,0,1,1,2,0,1,0,0,2,0,0
0,7,299050,2,0,8,1,0,1,0,0,0,0,0
4,7,107833,0,1,10,2,0,1,0,1,1,0,1
3,7,121958,0,2,2,5,0,0,0,0,1,0,0
3,7,282948,2,1,0,2,4,1,1,0,1,0,0
1,7,176683,2,0,5,1,0,1,0,0,1,1,0
3,7,34377,2,1,1,2,0,1,0,0,1,0,1
2,3,209833,2,1,1,2,0,1,0,0,2,0,0
5,5,41506,0,2,2,3,4,0,0,0,1,0,0
1,6,125159,3,0,5,3,4,1,1,0,2,0,1
3,3,147206,2,0,1,1,0,1,0,0,0,0,0
4,3,93664,1,1,4,2,0,1,1,0,2,0,1
1,7,315065,0,0,2,4,0,1,0,0,2,1,0
4,7,381851,0,2,2,5,4,0,0,0,1,0,0
2,6,185769,2,1,2,2,0,1,0,0,1,0,0
3,7,186272,0,1,8,2,4,1,1,0,1,0,1
1,7,312667,1,1,10,2,0,1,0,0,1,0,0
2,7,343925,1,0,6,3,4,1,0,0,1,1,0
1,7,195994,2,0,3,3,0,0,0,0,0,0,0
3,7,398843,2,2,3,5,4,0,0,0,1,0,0
2,7,73514,1,0,3,1,1,0,0,0,1,0,0
2,7,288049,1,1,4,2,0,1,0,0,2,0,0
3,7,54759,1,2,5,5,0,0,0,0,1,0,0
1,7,155343,1,1,1,2,0,1,1,0,1,0,0
2,7,401104,1,1,6,2,0,1,0,0,2,0,1
0,7,124884,0,0,5,3,0,0,0,0,1,0,0
2,6,287306,2,1,5,0,4,0,1,0,1,0,1
4,7,113995,3,1,4,2,0,1,0,0,2,0,1
0,7,146378,2,0,2,1,0,0,0,0,1,0,0
2,7,111499,2,1,10,2,0,1,1,0,2,0,1
2,7,34374,2,0,2,3,0,1,0,0,2,0,0
3,7,162187,3,1,3,2,0,1,0,0,2,0,1
2,6,147654,2,1,5,2,0,1,0,0,2,0,0
2,7,182467,2,1,1,0,0,0,0,0,2,0,0
1,7,183970,1,0,6,1,4,1,0,0,1,0,0
2,7,332588,1,2,2,5,0,0,0,0,1,0,0
3,7,26781,1,1,5,2,2,1,0,0,0,0,0
0,7,48610,0,0,9,1,0,1,0,0,2,0,0
3,7,162632,1,1,4,2,0,1,0,0,2,0,0
2,6,91711,3,1,5,2,0,1,0,0,2,0,1
2,7,198003,2,1,1,2,0,1,1,0,2,0,1
3,7,179048,1,1,3,2,0,1,0,0,1,0,0
1,7,262778,3,0,3,3,0,0,1,0,2,0,0
5,7,102470,1,1,1,2,0,1,0,0,1,0,0
5,3,123170,2,1,4,2,0,1,0,0,0,0,0
2,7,164243,1,1,0,2,0,1,0,0,2,0,1
0,7,262511,0,0,3,1,0,1,0,0,0,0,0
5,7,51170,1,1,1,2,0,1,0,0,2,0,0
2,5,91949,4,0,5,3,4,0,0,0,1,0,0
1,7,123727,1,0,4,4,0,0,0,0,1,0,0
2,7,173175,3,1,4,2,0,1,1,0,2,0,1
2,3,120301,2,1,4,2,0,1,0,0,2,0,0
1,7,250967,2,1,5,2,0,1,0,0,1,0,0
1,4,285432,2,0,10,3,4,1,0,0,1,0,0
0,7,36235,2,0,8,3,0,0,0,0,1,0,0
2,7,317219,2,1,5,0,0,0,0,0,0,0,1
4,6,110965,4,0,5,1,0,1,0,0,1,0,0
3,7,123283,1,2,7,5,4,0,0,0,0,0,0
0,7,249087,2,0,5,1,0,0,0,0,1,0,0
2,7,152940,2,1,1,2,0,1,0,0,1,0,0
1,7,376680,1,0,0,1,4,1,0,0,1,0,0
4,7,231232,3,1,8,2,0,1,0,0,1,1,0
4,3,168625,2,2,0,3,0,0,0,0,0,0,1
1,7,33939,2,0,0,1,0,1,0,0,0,0,0
3,7,155659,2,1,1,2,0,1,1,0,2,0,1
2,6,190228,1,1,2,2,0,1,0,0,1,0,0
1,7,216178,1,1,3,2,0,1,0,0,1,0,0
1,7,587310,0,0,2,4,0,1,0,0,1,1,0
1,7,155919,0,2,1,3,0,1,0,0,1,1,0
4,7,227386,0,1,1,2,0,1,0,0,1,0,0
1,7,138152,0,0,1,4,3,1,0,0,2,1,0
2,7,167482,0,0,6,3,0,1,0,0,1,0,0
0,7,57957,1,0,3,1,0,0,0,0,0,0,0
2,7,157747,0,2,6,3,0,1,0,0,3,0,0
4,3,88570,2,1,10,0,0,0,0,0,0,1,1
2,7,273308,1,2,7,5,0,0,0,0,2,1,0
3,7,216292,1,1,9,2,0,1,0,0,2,0,0
1,3,131298,0,1,1,2,0,1,0,0,2,0,0
0,7,386378,2,0,2,1,0,1,0,0,0,0,0
2,7,179668,3,1,5,2,0,1,0,0,2,0,1
1,7,210812,2,2,1,3,0,1,0,0,2,0,0
3,4,311671,2,1,12,2,0,1,1,0,1,0,0
0,7,215247,2,0,8,1,0,0,0,0,0,0,0
2,4,125856,1,2,1,5,0,1,0,0,1,0,0
1,7,74631,2,0,6,1,0,0,0,0,0,0,0
1,7,24008,1,0,8,3,0,1,0,0,1,0,0
2,5,354591,1,0,2,5,4,0,1,0,1,0,0
2,7,155343,1,1,1,2,0,1,0,1,2,0,1
3,7,308334,0,2,2,5,3,0,0,0,1,1,0
2,7,245361,3,2,4,3,0,0,0,0,1,0,0
6,3,158319,1,2,2,3,0,0,0,0,1,0,0
4,7,204486,3,1,5,2,0,1,0,0,0,0,1
1,7,314823,1,0,3,1,0,1,0,0,1,1,0
2,7,211334,2,1,1,2,0,1,1,0,3,0,0
2,3,73199,3,1,3,2,1,1,1,0,3,1,0
1,7,126550,1,0,1,4,0,1,0,0,1,0,0
2,7,260782,2,1,10,2,0,1,0,1,2,1,0
1,7,114224,3,1,5,2,0,1,0,0,1,0,1
1,5,64292,3,0,5,1,0,0,0,0,2,0,0
5,7,628797,2,2,5,3,0,0,0,0,0,0,0
4,6,219775,1,2,2,5,0,0,0,0,1,0,0
3,7,212894,1,2,1,4,0,1,0,0,1,0,0
1,7,260019,0,0,9,5,3,1,0,0,1,1,0
1,7,228075,1,0,8,5,0,1,0,0,1,1,0
1,7,239806,2,0,2,4,0,0,0,0,1,1,0
1,7,324637,2,0,3,3,0,1,0,0,2,0,0
1,7,163620,1,1,4,2,0,1,1,0,3,0,1
1,7,194200,2,0,7,1,0,1,0,0,2,0,0
1,5,129200,2,0,10,3,4,1,0,0,1,0,0
2,4,207172,1,0,4,3,0,0,0,0,1,0,0
2,7,135312,3,0,5,3,0,1,0,0,1,0,1
2,7,100734,4,0,5,3,0,0,0,0,1,0,0
1,6,226443,4,1,5,2,0,1,0,1,2,0,1
4,7,110871,3,1,3,2,0,1,0,0,1,0,0
2,7,192704,0,0,4,3,0,1,1,0,2,0,0
3,7,224108,1,2,5,5,0,0,0,0,1,0,0
1,7,78870,3,0,3,3,0,1,1,0,1,0,1
3,7,107762,4,1,5,2,0,1,0,0,1,0,1
4,7,183611,2,2,4,5,0,1,0,0,2,1,0
5,6,249078,3,2,5,3,4,0,0,0,1,0,0
5,2,208452,2,1,3,2,0,1,0,0,1,0,1
1,7,302195,3,1,5,2,0,1,0,0,1,0,0
4,7,199947,1,1,5,2,0,1,0,0,1,0,0
3,7,379118,0,1,1,2,4,1,0,0,2,0,1
3,2,174855,1,2,4,5,0,0,0,0,1,0,0
5,7,173736,3,1,5,2,0,1,0,0,0,0,0
2,3,39369,3,1,1,2,0,1,0,0,1,0,0
2,4,196348,2,1,7,2,0,1,0,0,1,0,0
2,7,340917,1,0,1,5,0,1,1,0,1,0,1
6,7,97077,0,2,3,5,4,0,0,0,0,0,0
4,7,200098,3,2,3,3,4,0,0,0,2,0,0
2,4,127651,3,1,5,2,0,1,0,0,1,0,1
2,7,315128,2,0,8,3,0,0,0,0,2,0,0
2,4,206823,3,2,12,3,0,1,0,0,2,0,1
5,3,316093,4,2,5,3,0,1,0,1,1,0,0
1,7,112115,1,1,7,2,0,1,0,0,2,1,1
5,7,203821,1,1,5,2,0,1,0,0,1,0,0
1,7,250051,2,0,5,1,0,0,0,0,0,0,0
2,4,298635,4,1,0,2,1,1,0,1,1,1,1
1,5,109193,2,0,1,3,0,0,0,0,1,0,0
0,7,130849,0,0,2,1,0,0,0,0,0,0,0
2,6,43959,1,1,2,2,0,1,0,0,2,0,0
5,6,222810,2,2,2,4,0,0,1,0,1,0,1
3,3,27242,2,0,9,1,0,1,0,0,2,0,0
1,7,53158,2,0,0,3,0,0,0,0,1,0,0
2,3,206520,3,0,1,1,0,1,0,0,1,0,0
2,7,164190,2,1,5,2,0,1,0,0,2,0,1
1,7,287988,2,0,3,3,0,1,0,0,0,0,0
1,7,200819,0,2,5,1,0,1,0,0,3,0,0
1,7,83891,1,0,3,1,1,1,0,0,1,0,0
3,7,65087,4,1,4,2,0,1,1,0,2,0,1
2,3,363418,3,2,1,1,0,1,0,0,1,0,0
5,7,182378,3,1,5,2,0,1,1,0,2,0,1
0,7,278870,2,0,6,1,0,1,0,0,0,0,0
1,7,174789,2,1,4,2,0,1,0,1,2,0,1
1,7,228608,2,0,1,4,1,0,0,0,1,1,0
1,7,184400,1,0,10,1,1,1,0,0,1,0,0
3,7,263568,1,1,7,2,0,1,0,0,1,0,0
2,7,117381,4,1,5,2,0,1,0,0,2,0,0
3,4,83411,1,1,2,2,0,1,0,0,1,0,0
2,3,49156,2,1,5,2,0,1,0,0,0,0,0
3,7,421449,1,2,8,5,0,0,0,0,1,0,0
2,7,238944,1,1,7,2,0,1,0,0,1,0,0
4,7,188982,1,1,6,2,4,1,0,0,0,0,1
3,7,175925,1,1,7,2,0,1,0,0,2,0,0
2,7,164190,3,1,4,2,0,1,0,0,1,0,0
1,7,232914,2,0,8,1,4,0,0,0,1,0,0
3,2,120121,3,1,3,2,0,1,0,0,2,0,1
2,6,180805,1,0,10,3,1,1,0,0,1,0,0
4,6,161944,3,0,8,3,0,1,0,0,1,0,0
1,7,319149,0,1,10,2,0,1,0,0,1,1,0
3,7,22428,4,0,5,3,0,1,0,0,1,0,0
1,7,290528,1,1,7,2,0,1,0,0,1,0,0
1,7,123984,2,0,2,3,1,0,0,0,1,1,0
3,7,34186,1,1,9,2,0,1,0,0,3,0,0
4,4,282680,4,0,5,3,0,0,0,1,3,0,1
2,7,183892,1,2,10,3,0,1,1,0,2,0,1
3,6,195124,0,2,3,5,0,1,1,0,2,1,1
3,5,55938,3,1,8,2,0,1,0,0,1,0,1
2,7,209900,2,0,0,1,0,1,0,0,0,0,0
2,7,179717,3,2,3,3,0,1,0,1,2,0,1
1,7,150361,3,0,5,3,0,0,0,0,1,0,0
5,7,164102,1,2,5,3,0,0,0,0,1,0,1
4,7,252714,1,1,7,2,0,1,0,0,1,1,0
1,7,205204,1,0,8,1,0,0,0,0,1,0,0
2,6,168906,2,1,8,0,0,0,0,0,1,0,0
1,7,112115,3,1,4,2,0,1,0,0,2,0,1
1,7,116531,3,0,4,3,0,0,0,0,1,0,0
0,7,202994,2,0,5,1,0,0,0,0,0,0,0
4,7,191917,2,2,8,5,0,0,1,0,1,0,0
1,7,341294,1,1,7,2,0,1,0,0,1,0,0
3,7,216734,3,2,3,5,0,0,0,0,2,0,0
4,7,182187,3,0,5,3,4,1,0,0,1,0,0
2,7,424988,1,1,1,2,0,1,0,0,2,0,0
3,7,379118,1,2,2,5,4,1,0,0,0,0,0
3,7,168232,2,1,8,2,0,1,0,0,2,0,1
0,7,147171,2,0,8,5,1,0,0,0,1,1,0
2,2,207668,1,1,1,2,0,1,0,0,2,0,1
2,7,193650,0,2,2,3,0,0,0,0,1,0,0
3,7,200187,2,2,2,5,0,0,0,0,1,0,0
4,7,188644,0,2,1,4,0,1,0,0,1,1,0
4,7,398067,1,2,8,3,0,0,0,0,1,0,0
4,7,29658,1,1,1,2,0,1,0,0,1,0,1
1,7,154966,2,1,3,2,0,1,0,0,2,0,1
7,7,364099,2,2,8,3,0,0,0,0,0,0,0
1,7,291374,0,0,5,5,4,0,0,0,1,0,0
4,4,97837,2,2,5,3,0,1,0,0,2,0,1
2,7,117983,1,0,8,3,0,0,0,0,1,0,0
2,7,345497,0,1,5,2,0,1,0,0,1,0,0
1,7,64167,2,0,0,5,4,0,0,0,1,0,0
0,7,315877,1,0,2,5,0,1,0,1,1,0,0
5,4,232151,2,2,8,4,4,0,1,0,1,0,0
4,7,225526,1,2,3,3,0,0,0,0,1,0,0
2,4,289653,2,1,1,2,0,1,0,0,1,0,0
1,7,179462,0,0,6,5,0,1,0,0,1,0,0
2,4,67317,1,1,8,2,0,1,0,0,1,0,0
3,7,77764,2,1,1,2,0,1,0,0,1,0,0
2,7,253438,2,1,4,2,0,1,0,0,2,0,1
2,7,150309,3,2,4,3,0,0,0,0,3,0,0
3,3,83064,3,1,9,2,0,1,0,0,2,0,0
4,3,376973,1,1,1,2,0,1,0,0,2,0,1
6,7,311184,3,1,4,2,0,1,0,0,1,0,0
3,6,159449,2,1,12,2,0,1,0,0,1,0,0
0,7,168288,1,0,6,1,0,1,0,0,1,0,0
1,7,74883,3,0,0,3,1,0,0,1,1,1,0
0,7,275190,1,0,8,1,0,0,0,0,1,0,0
2,7,189838,1,0,3,3,0,0,0,0,2,0,0
4,2,101338,3,1,4,2,0,1,0,0,0,0,0
3,7,331894,2,1,10,2,0,1,0,0,2,0,1
0,3,40293,1,0,9,4,0,1,0,0,1,0,0
3,6,88904,3,2,5,5,4,0,0,0,1,0,0
3,7,145041,1,0,7,4,0,1,0,0,1,1,0
2,7,46385,1,1,10,2,0,1,1,0,3,0,1
3,5,363591,2,1,4,2,0,1,0,0,1,0,0
1,7,183327,1,0,1,1,4,0,0,1,0,0,0
2,5,182556,3,1,12,2,0,1,0,1,2,0,1
2,7,267859,1,0,1,1,0,1,0,0,1,1,0
4,7,190747,1,1,7,2,0,1,0,0,1,0,0
1,7,162869,2,0,3,4,0,1,0,0,3,0,0
2,7,141229,2,2,2,3,0,0,0,0,2,0,0
3,3,174216,4,1,5,2,0,1,0,0,1,0,1
1,7,366416,1,0,8,1,0,0,0,0,1,0,0
2,7,172538,1,1,5,2,0,1,0,0,2,0,1
2,7,193026,3,1,3,2,0,1,0,0,2,0,1
3,7,184424,2,1,8,0,0,0,0,1,1,0,1
3,6,337768,4,1,4,2,0,1,0,0,2,0,1
1,6,179059,3,0,5,1,0,1,0,0,1,0,0
3,4,99549,2,2,8,5,4,0,0,0,1,0,0
3,7,72619,2,1,4,0,0,0,0,0,1,0,1
3,5,55764,2,2,5,3,4,1,0,0,1,0,0
2,7,30267,0,0,10,3,0,1,0,0,2,0,1
1,7,308144,3,0,1,3,0,1,0,0,1,1,0
1,7,206351,0,1,1,2,0,1,1,0,1,0,0
1,7,282304,2,0,3,3,0,1,0,0,2,0,0
1,7,176077,2,0,5,5,0,0,0,0,1,0,0
3,2,142719,3,1,4,2,0,1,0,0,1,0,1
2,7,114973,1,2,4,5,0,0,0,0,1,0,0
2,4,159548,2,0,8,5,4,0,0,0,1,0,0
3,7,91209,3,1,4,2,0,1,0,0,1,0,1
1,7,196564,1,1,1,2,0,1,0,0,2,0,0
4,3,149220,2,1,9,2,0,1,0,0,3,0,0
1,7,169699,2,0,2,3,0,0,0,0,1,0,0
1,7,218215,2,0,2,1,0,0,0,0,1,0,0
1,7,156718,1,0,0,3,0,0,0,0,1,0,0
3,7,55720,4,1,4,2,0,1,0,0,2,0,1
2,2,257250,1,0,9,3,0,1,0,0,2,0,0
0,7,194630,1,0,3,3,0,1,0,0,1,0,0
2,7,398931,3,1,5,2,0,1,0,1,2,0,1
2,3,362062,4,1,5,2,0,1,1,0,2,0,1
3,6,101593,4,0,5,3,0,1,0,1,2,0,0
2,7,196266,1,1,1,2,0,1,0,0,1,0,1
3,6,197332,3,0,4,3,0,1,0,0,1,0,0
3,7,97842,2,1,1,2,0,1,0,0,1,0,0
4,7,86837,1,1,1,2,1,1,0,1,1,0,1
0,7,57324,0,0,2,1,0,1,0,0,1,0,0
3,7,116852,1,1,4,0,0,0,0,0,1,1,1
3,7,154430,3,2,5,3,0,0,1,0,2,0,1
2,7,38468,2,0,8,3,0,0,0,0,1,0,0
3,6,188808,2,1,1,2,0,1,0,0,1,0,1
4,6,177163,4,2,5,5,0,0,1,0,2,0,0
3,7,187322,1,1,7,2,0,1,0,0,2,0,0
1,7,107578,3,0,8,1,0,0,1,0,1,0,0
2,7,168680,2,0,8,1,4,0,0,0,1,0,0
1,7,256755,3,0,6,4,0,0,0,0,1,1,0
2,7,360799,1,1,1,2,0,1,1,0,1,0,1
0,7,188476,0,0,4,1,0,1,0,0,0,0,0
3,7,30457,2,1,2,2,0,1,0,0,1,0,0
1,7,252752,2,0,5,3,0,0,0,0,0,0,0
3,3,443508,1,1,4,2,0,1,0,0,2,0,0
1,7,244408,2,0,8,4,1,0,0,0,1,1,0
3,7,178983,1,1,8,0,0,0,0,0,1,0,0
1,7,143068,2,1,4,2,0,1,1,0,2,0,0
1,6,247328,2,0,8,3,0,1,0,0,1,0,0
3,7,201732,2,1,3,2,0,1,0,0,1,0,1
2,7,246829,1,2,4,5,0,0,0,0,1,0,0
1,7,290267,3,0,5,3,0,1,0,0,0,0,0
1,7,119170,2,2,0,5,0,0,0,0,1,0,0
1,7,207923,2,2,8,1,0,0,0,0,0,0,0
3,5,170142,4,2,5,3,0,1,0,0,1,0,1
3,3,187164,1,2,10,5,0,1,0,0,2,0,0
2,6,303867,0,0,2,1,0,1,0,0,1,0,0
0,7,291429,1,0,2,1,0,0,0,0,1,0,0
2,7,213179,2,2,1,1,0,1,0,0,1,0,1
2,5,111843,2,2,2,5,4,0,0,0,1,0,0
1,7,297154,1,1,6,2,0,1,1,0,1,0,0
3,4,68493,1,1,8,2,4,1,0,0,1,0,1
3,4,340718,0,2,8,3,0,0,0,0,1,0,0
0,7,194059,0,0,8,1,0,1,0,0,1,0,0
2,7,47296,2,1,8,0,0,0,0,1,0,0,0
1,5,286310,1,1,8,1,0,0,0,0,1,0,0
2,7,207202,1,1,7,2,0,1,0,0,2,0,1
2,2,132601,1,1,1,2,0,1,0,0,1,0,1
0,7,139183,0,0,5,1,0,0,0,0,0,0,0
3,7,160785,2,1,4,2,0,1,0,0,1,0,1
3,7,117849,2,1,3,2,0,1,1,0,1,0,1
2,6,225605,2,1,5,2,0,1,0,0,2,0,0
1,7,190290,3,0,3,3,0,1,0,0,2,0,0
3,7,164799,1,1,7,2,0,1,0,0,1,0,1
4,4,21876,2,2,5,3,2,0,0,0,1,0,0
3,7,160785,3,1,3,2,0,1,0,0,2,0,1
5,2,272425,2,1,4,2,0,1,0,0,1,0,1
2,7,168538,1,1,3,2,0,1,0,0,2,0,1
3,2,204205,2,1,4,2,0,1,0,0,2,0,1
3,7,142287,2,1,8,2,0,1,0,1,2,0,1
2,7,169926,1,2,3,3,0,0,0,0,1,0,0
5,6,205024,1,1,2,2,0,1,0,0,0,0,0
3,7,374764,3,2,4,5,0,1,0,0,0,0,0
1,7,108779,4,2,2,1,0,0,0,0,1,0,0
0,7,293136,2,0,5,1,0,0,0,0,1,0,0
4,7,227332,2,2,8,3,0,1,0,0,1,0,0
0,6,246308,0,0,5,1,0,0,0,0,0,1,0
1,7,51331,2,1,4,0,0,0,0,0,0,0,1
2,7,153078,2,0,1,1,3,1,0,0,2,0,0
3,7,169180,4,0,5,3,0,0,0,0,1,0,0
3,3,193451,2,1,10,2,0,1,0,0,2,0,0
4,7,305147,3,0,5,3,0,1,0,0,1,0,0
1,7,138892,1,0,7,1,4,1,0,0,1,0,0
3,3,402397,4,1,4,0,0,0,0,1,2,0,1
2,7,223267,1,0,4,4,0,1,0,0,2,0,0
0,7,29250,2,0,5,1,0,1,0,0,0,0,0
4,7,203953,1,1,5,2,0,1,0,0,1,0,1
3,5,29696,1,1,10,2,0,1,0,0,1,0,0
1,7,315640,4,1,5,2,1,1,0,1,1,1,1
2,7,632613,0,1,9,2,0,1,0,0,1,1,0
4,7,282023,4,1,5,2,0,1,0,0,2,0,1
1,7,77760,1,1,8,2,0,1,0,0,2,0,0
3,3,148599,4,1,1,2,0,1,0,0,2,0,1
4,7,414994,1,1,1,2,0,1,0,0,1,0,0
3,7,339863,3,2,3,3,0,1,1,0,2,0,1
2,7,499249,1,2,6,3,0,1,0,0,1,1,0
3,7,144354,0,2,5,1,4,1,0,0,1,0,0
3,7,252058,3,0,8,3,0,1,0,0,1,0,0
1,7,99543,2,0,5,1,0,1,0,0,0,0,0
2,7,117963,4,1,5,2,0,1,0,0,2,0,1
1,7,194652,1,0,1,1,4,1,0,0,1,0,0
1,7,299705,2,0,6,5,4,1,0,0,1,0,0
0,4,27433,0,0,2,1,0,0,0,0,1,0,0
3,6,39986,3,1,5,2,0,1,0,0,1,0,0
3,2,135342,2,1,4,2,0,1,0,0,2,0,1
4,7,270142,2,2,4,5,4,0,0,0,2,0,0
2,3,118267,2,2,3,3,0,1,0,0,2,0,0
1,7,266043,0,1,10,2,0,1,0,0,1,0,0
1,7,35633,1,1,6,2,0,1,0,0,1,0,0
1,7,74568,2,0,4,3,0,1,0,0,1,0,0
2,7,214816,3,1,4,2,0,1,0,0,2,0,0
3,7,222971,0,0,7,5,0,0,0,0,1,1,0
2,7,259425,1,1,1,2,0,1,0,0,1,0,1
3,2,212120,1,1,1,2,0,1,0,0,1,0,1
1,7,245880,1,0,8,3,0,1,0,0,2,0,0
4,6,54947,2,0,5,3,0,0,0,0,2,0,0
3,2,79627,4,2,5,3,0,1,1,0,2,0,1
4,7,151474,3,0,0,4,0,0,0,1,1,0,0
1,7,132661,1,1,4,0,0,0,1,0,1,0,0
1,7,161674,1,0,7,5,0,0,0,0,1,0,0
2,7,62346,1,1,1,2,4,1,0,0,1,0,0
2,7,227236,1,1,3,2,0,1,0,0,2,0,0
0,7,283033,0,0,2,3,0,1,0,0,1,0,0
5,3,298249,3,1,3,2,0,1,1,0,1,0,1
3,7,251229,3,1,10,2,0,1,0,0,1,0,0
6,7,199949,0,1,12,2,0,1,0,0,0,0,0
1,5,305498,2,0,0,3,0,0,0,0,1,0,0
2,3,203836,0,0,10,3,0,1,0,0,1,0,0
2,5,79440,4,0,5,3,1,1,0,0,1,1,0
3,6,142719,4,1,5,2,0,1,0,0,1,0,1
4,7,119859,2,2,10,3,0,1,0,0,1,0,1
2,7,141410,1,1,7,2,4,1,0,0,1,0,0
3,6,202872,2,2,5,5,0,0,0,0,1,0,0
1,7,198813,1,2,8,1,4,0,0,0,1,0,0
2,4,129707,2,0,4,3,0,1,0,0,2,0,0
1,7,445758,0,0,6,3,0,1,0,0,1,1,0
0,7,30246,2,0,5,1,0,0,0,0,0,0,0
3,7,173981,1,1,1,2,0,1,0,0,1,0,0
3,7,108506,1,1,10,2,2,1,0,0,2,0,0
2,7,134886,2,0,8,3,0,0,0,0,1,0,0
3,4,181970,1,1,8,2,0,1,0,1,1,0,0
4,2,282913,1,1,3,2,0,1,0,0,1,1,0
4,6,196013,3,1,5,2,0,1,0,0,1,0,1
2,4,348491,2,1,4,0,4,0,0,0,1,0,1
4,7,416164,1,1,9,2,3,1,0,0,2,1,0
0,7,121037,0,0,3,1,0,0,0,0,0,0,0
1,7,103111,1,0,2,1,0,1,0,0,1,1,0
5,3,147589,3,1,3,2,0,1,0,0,1,0,1
0,7,24008,2,0,6,3,0,1,0,0,1,0,0
3,2,123838,4,1,5,2,0,1,0,1,2,0,1
3,3,175456,1,1,9,2,0,1,0,0,2,0,0
4,7,84774,1,1,11,0,0,0,0,0,1,0,0
1,7,194590,2,1,8,0,4,0,0,0,1,0,0
1,7,134566,3,1,4,2,0,1,0,0,2,0,0
4,7,211678,2,1,7,2,0,1,0,0,2,0,0
3,4,44822,2,1,1,2,0,1,0,0,1,0,0
4,5,144586,2,0,12,3,0,0,0,0,1,0,0
1,7,119156,1,1,1,2,0,1,0,0,1,0,0
1,7,371987,1,2,8,3,0,0,0,0,1,0,0
